5.86	0	0.0304507	-1.19792	0	-17	-97.8223	54.9002	-5.24868	159.749	-0.770711	0.29656	-0.563773	0.636751	0.328466	-0.697423	-0.0215232	-0.89667	-0.442022	
5.96	0	0.013789	-1.23699	0	-17	-97.6143	55.0738	-6.08681	159.873	-0.763805	0.313625	-0.563994	0.643828	0.308788	-0.700055	-0.0453865	-0.897901	-0.437646	
6.06	0	0.00574541	-1.27663	0	-17	-97.4111	54.9135	-6.81841	160.096	-0.757035	0.328554	-0.564554	0.649655	0.287112	-0.703885	-0.0690887	-0.899668	-0.430742	
6.16	0	0.00459633	-1.31857	0	-17	-97.1888	54.8646	-7.3423	160.391	-0.750538	0.340528	-0.566082	0.654377	0.265152	-0.70803	-0.0909292	-0.901919	-0.421837	
6.26	0	0.0103417	-1.35994	0	-17	-96.9698	55.037	-7.56975	160.414	-0.743929	0.351833	-0.568019	0.658874	0.244529	-0.711358	-0.111314	-0.903528	-0.413655	
6.36	0	0.0290143	-1.40073	0	-17	-96.7491	55.1097	-7.77221	160.753	-0.736625	0.361176	-0.571807	0.663091	0.219224	-0.715679	-0.133093	-0.906265	-0.400872	
6.46	0	0.0563051	-1.44239	0	-17	-96.5284	54.9551	-7.64406	161.168	-0.730056	0.368721	-0.575228	0.665716	0.194121	-0.720368	-0.15388	-0.908881	-0.387137	
6.56	0	0.0919266	-1.48462	0	-17	-96.2967	55.0191	-7.23922	161.3	-0.723647	0.373474	-0.580256	0.668101	0.168582	-0.724627	-0.172685	-0.912119	-0.371509	
6.66	0	0.135592	-1.52627	0	-17	-96.0697	54.7455	-6.70355	161.648	-0.717969	0.377173	-0.58489	0.669269	0.143548	-0.728809	-0.190871	-0.914935	-0.355454	
6.76	0	0.187588	-1.56965	0	-17	-95.822	54.7365	-5.93702	162.027	-0.708101	0.380456	-0.594588	0.673499	0.111561	-0.730545	-0.211554	-0.917951	-0.335268	
6.86	0	0.248202	-1.61216	0	-17	-95.5855	54.54	-5.25074	162.61	-0.694756	0.383846	-0.608174	0.678815	0.0706563	-0.730783	-0.237519	-0.920621	-0.309622	
6.96	0	0.316285	-1.65497	0	-17	-95.3537	54.194	-4.06389	163.037	-0.685416	0.383023	-0.619181	0.681739	0.0391974	-0.73035	-0.255488	-0.922825	-0.287864	
7.07	0	0.392125	-1.69921	0	-17	-95.1156	53.9832	-2.87258	163.651	-0.673944	0.379665	-0.63359	0.685651	0.00233658	-0.727884	-0.274851	-0.924961	-0.261782	
7.17	0	0.474571	-1.74316	0	-17	-94.8632	53.2248	-1.59974	164.131	-0.66117	0.374446	-0.649997	0.689588	-0.0375437	-0.72306	-0.295148	-0.926419	-0.23331	
7.27	0	0.564487	-1.7874	0	-17	-94.6123	52.6345	0.0695966	164.973	-0.643206	0.370069	-0.670292	0.69603	-0.0820634	-0.713126	-0.318852	-0.925272	-0.204747	
7.37	0	0.667617	-1.8325	0	-17	-94.3504	51.4003	1.72541	165.805	-0.622477	0.363932	-0.692746	0.702142	-0.131187	-0.699763	-0.345436	-0.922075	-0.173691	
7.47	0	0.765864	-1.87731	0	-17	-94.1059	50.3457	3.52632	166.805	-0.594853	0.358476	-0.719343	0.709935	-0.185076	-0.679413	-0.37667	-0.914897	-0.144301	
7.57	0	0.882783	-1.92242	0	-17	-93.8376	48.3647	5.44108	167.977	-0.559274	0.349831	-0.751449	0.716965	-0.250874	-0.650253	-0.415988	-0.902445	-0.110407	
7.67	0	0.999989	-1.96982	0	-17	-93.5789	46.0943	7.22687	169.052	-0.51858	0.340603	-0.784181	0.721277	-0.318123	-0.615199	-0.459012	-0.884602	-0.0805921	
