5.56	0	0.132719	-1.08387	0	-17	-98.4462	55.583	-4.44651	156.966	0.562519	0.0616169	-0.824485	0.171013	0.966982	0.188943	0.808905	-0.247282	0.533408
5.66	0	0.090203	-1.12122	0	-17	-98.2572	55.5781	-5.72035	157.114	0.568446	0.0709329	-0.819657	0.18206	0.960731	0.209404	0.802323	-0.268262	0.53321
5.76	0	0.0563051	-1.15971	0	-17	-98.0461	55.5497	-6.79919	157.297	0.574583	0.0785966	-0.814663	0.191953	0.954674	0.227489	0.795618	-0.287088	0.533453
5.86	0	0.0304507	-1.19792	0	-17	-97.8223	55.5139	-7.68529	157.501	0.580597	0.0846781	-0.809776	0.200603	0.949039	0.24307	0.789091	-0.303569	0.534023
5.96	0	0.013789	-1.23699	0	-17	-97.6143	55.6329	-8.81098	157.392	0.576535	0.0964356	-0.811361	0.222268	0.937052	0.269313	0.78626	-0.335608	0.518809
6.06	0	0.00574541	-1.27663	0	-17	-97.4111	55.5755	-9.28813	157.609	0.582798	0.099356	-0.80652	0.228878	0.932247	0.280234	0.779719	-0.347915	0.520571
6.16	0	0.00459633	-1.31857	0	-17	-97.1888	55.5307	-9.61538	157.853	0.589023	0.101121	-0.801764	0.234887	0.927883	0.289589	0.773227	-0.358899	0.522793
6.26	0	0.0103417	-1.35994	0	-17	-96.9698	55.4978	-9.77149	158.103	0.594831	0.101661	-0.797397	0.239934	0.924299	0.296822	0.767208	-0.367881	0.52541
6.36	0	0.0290143	-1.40073	0	-17	-96.7491	55.4934	-9.61183	158.372	0.599711	0.100152	-0.793925	0.243474	0.922262	0.300256	0.762277	-0.373367	0.528706
6.46	0	0.0563051	-1.44239	0	-17	-96.5284	55.4901	-9.24862	158.66	0.604366	0.0973275	-0.79074	0.246161	0.921135	0.30152	0.757724	-0.376878	0.532745
6.56	0	0.0919266	-1.48462	0	-17	-96.2967	55.4825	-8.68798	158.979	0.608851	0.0932703	-0.787783	0.248026	0.920896	0.300721	0.753515	-0.378485	0.537555
6.66	0	0.135592	-1.52627	0	-17	-96.0697	55.4495	-7.92893	159.32	0.61322	0.0880202	-0.784993	0.248939	0.921598	0.297804	0.749661	-0.378035	0.54323
6.76	0	0.187588	-1.56965	0	-17	-95.822	55.0927	-6.80406	159.904	0.623967	0.0798945	-0.777356	0.249581	0.922286	0.295123	0.740523	-0.378161	0.555535
6.86	0	0.248202	-1.61216	0	-17	-95.5855	54.9827	-6.29987	160.073	0.625522	0.0796152	-0.776134	0.265445	0.913719	0.307663	0.733663	-0.39847	0.550418
6.96	0	0.316285	-1.65497	0	-17	-95.3537	54.7001	-5.00205	160.565	0.632612	0.0710499	-0.771203	0.264114	0.916298	0.301069	0.728042	-0.394145	0.560896
7.07	0	0.392125	-1.69921	0	-17	-95.1156	54.2701	-3.5562	161.128	0.6414	0.0616734	-0.764724	0.2621	0.919179	0.293962	0.721047	-0.388982	0.573397
7.17	0	0.474571	-1.74316	0	-17	-94.8632	53.6734	-1.995	161.772	0.651943	0.0517784	-0.756498	0.259355	0.922267	0.286634	0.712534	-0.383071	0.587837
7.27	0	0.564487	-1.7874	0	-17	-94.6123	52.848	-0.325652	162.501	0.665022	0.0414484	-0.745672	0.255819	0.925411	0.27959	0.701642	-0.376691	0.604816
7.37	0	0.667617	-1.8325	0	-17	-94.3504	51.6816	1.53182	163.371	0.68183	0.0303447	-0.730881	0.251035	0.928757	0.272748	0.687087	-0.369445	0.625637
7.47	0	0.765864	-1.87731	0	-17	-94.1059	50.299	3.17665	164.283	0.701732	0.0207108	-0.71214	0.246358	0.93086	0.269829	0.668491	-0.36479	0.648111
7.57	0	0.882783	-1.92242	0	-17	-93.8376	48.3647	5.01258	165.415	0.727629	0.0105404	-0.68589	0.239608	0.932996	0.268527	0.642763	-0.359733	0.676349
7.67	0	0.999989	-1.96982	0	-17	-93.5789	45.7879	5.70979	166.613	0.765142	0.00735265	-0.643819	0.246518	0.920395	0.303483	0.5948	-0.390921	0.702421
7.77	0	1.1238	-2.01635	0	-17	-93.3185	42.7142	7.13123	168.084	0.805949	-0.0011227	-0.591983	0.233623	0.919436	0.31632	0.543936	-0.393238	0.741281
7.87	0	1.2525	-2.06289	0	-17	-93.0534	38.8399	8.30561	169.75	0.854908	-0.00913134	-0.518699	0.21392	0.917088	0.336434	0.47262	-0.39858	0.785979
7.97	0	1.38579	-2.10943	0	-17	-92.7931	33.865	9.22314	171.608	0.911513	-0.0180001	-0.410878	0.181248	0.914375	0.362033	0.369179	-0.404469	0.836727
8.07	0	1.52598	-2.15712	0	-17	-92.5184	27.1843	10.082	173.652	0.969633	-0.0298554	-0.242735	0.123677	0.916114	0.381365	0.210987	-0.399805	0.891987
8.17	0	1.66962	-2.20423	0	-17	-92.2374	18.726	11.5193	175.48	0.999219	-0.0392201	-0.0048712	0.0384136	0.934826	0.353022	-0.00929184	-0.352934	0.935602
8.27	0	1.81699	-2.25306	0	-17	-91.9628	10.7138	13.9728	176.405	0.975883	-0.0261187	0.216726	-0.0298129	0.967567	0.250849	-0.216249	-0.25126	0.943454
8.37	0	1.96809	-2.30075	0	-17	-91.6834	4.70308	15.028	176.772	0.938809	-0.00495723	0.344401	-0.05537	0.98472	0.165108	-0.339957	-0.174074	0.92419
8.47	0	2.12236	-2.34873	0	-17	-91.4056	-0.602734	13.9451	176.869	0.898931	0.00107179	0.438089	-0.0703939	0.987356	0.142028	-0.432398	-0.158512	0.887641
8.57	0	2.27921	-2.39727	0	-17	-91.123	-4.52023	12.4233	177.058	0.872378	0.00336066	0.488821	-0.0735952	0.989482	0.12454	-0.48326	-0.14462	0.863449
8.67	0	2.43835	-2.44381	0	-17	-90.842	-7.75425	9.8131	177.255	0.852173	-0.00481836	0.523237	-0.076653	0.98802	0.13394	-0.517615	-0.154248	0.841595
8.77	0	2.59951	-2.49322	0	-17	-90.5547	-10.3694	6.38445	177.434	0.836723	-0.0205683	0.54724	-0.0806348	0.983775	0.160265	-0.541657	-0.178224	0.821489
8.87	0	2.7624	-2.5412	0	-17	-90.2642	-12.2807	2.21366	177.572	0.827108	-0.0430784	0.56039	-0.0863297	0.975489	0.202406	-0.555374	-0.21579	0.803116
8.97	0	2.92729	-2.58745	0	-17	-89.9705	-13.431	-2.53887	177.638	0.823618	-0.0702425	0.562778	-0.0931171	0.962086	0.256357	-0.559449	-0.263545	0.785851
9.07	0	3.09189	-2.63628	0	-17	-89.6816	-13.8047	-7.5271	177.602	0.825279	-0.0985128	0.556067	-0.0989667	0.9442	0.314154	-0.555986	-0.314297	0.769478
9.17	0	-3.0264	-2.68311	0	-17	-89.372	-13.3648	-12.6555	177.481	0.832618	-0.126572	0.539191	-0.103188	0.921039	0.375551	-0.54415	-0.368329	0.753813
9.27	0	-2.85403	-2.73367	0	-17	-89.0624	-12.8593	-18.1671	176.854	0.830183	-0.162347	0.533328	-0.111862	0.888694	0.444646	-0.546153	-0.428797	0.719618
9.37	0	-2.69115	-2.78222	0	-17	-88.7592	-10.9712	-22.77	176.562	0.844888	-0.184217	0.502223	-0.108483	0.860324	0.498071	-0.523827	-0.475297	0.706893
9.47	0	-2.53028	-2.83077	0	-17	-88.4544	-8.50661	-26.9162	176.234	0.861392	-0.201408	0.466303	-0.100867	0.831916	0.545656	-0.497825	-0.517059	0.69629
9.57	0	-2.36941	-2.87702	0	-17	-88.1528	-5.3276	-30.2278	176.008	0.878505	-0.21244	0.427901	-0.0872791	0.809243	0.580954	-0.469693	-0.547718	0.692383
9.67	0	-2.21084	-2.92873	0	-17	-87.8591	-2.04354	-33.1734	175.698	0.894398	-0.220728	0.389014	-0.0720837	0.787243	0.612415	-0.441425	-0.575784	0.688198
9.77	0	-2.05485	-2.97814	0	-17	-87.5384	1.50034	-35.4923	175.455	0.909427	-0.225197	0.349612	-0.0544372	0.76899	0.636938	-0.412285	-0.598281	0.687081
9.87	0	-1.90231	-3.02726	0	-17	-87.2273	5.1516	-37.1202	175.283	0.922549	-0.226563	0.312367	-0.0354062	0.756377	0.653177	-0.384253	-0.613648	0.689772
9.97	0	-1.75379	-3.07609	0	-17	-86.9098	7.68091	-38.1129	175.006	0.919965	-0.240859	0.309275	-0.0254844	0.75055	0.660322	-0.391171	-0.615355	0.684342
10.07	0	-1.60785	-3.12608	0	-17	-86.5923	11.2068	-38.3534	175.119	0.928876	-0.238783	0.283146	-0.00720588	0.752658	0.658372	-0.37032	-0.613587	0.697405
